dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
KM,Kunming,46,厨房,灶房,,tsɔ fÃ,tsɔ212 fÃ31-44,t͡sɔ212fÃ31-44,t͡sɔfÃ
KM,Kunming,47,烟囱,烟囱,,iɛ̃ tsˈoŋ,iɛ̃44 tsˈoŋ44,iɛ̃44t͡sʰoŋ44,iɛ̃t͡sʰoŋ
KM,Kunming,48,桌子,桌子,,tʂo tsɿ,tʂo31 tsɿ53,tʂo31t͡sɹ̩53,tʂot͡sɹ̩
KM,Kunming,49,楼梯,楼梯,,ləu tˈi,ləu31 tˈi44,ləu31tʰi44,ləutʰi
KM,Kunming,50,头,脑壳,,nɔ kˈo,nɔ53 kˈo31,nɔ53kʰo31,nɔkʰo
KM,Kunming,51,额头,脑门,,nɔ mə̃,nɔ53 mə̃31,nɔ53mə̃31,nɔmə̃
KM,Kunming,52,脸,脸,,liɛ̃,liɛ̃53,liɛ̃53,liɛ̃
KM,Kunming,53,鼻子,鼻子,,pi tsɿ,pi31 tsɿ53,pi31t͡sɹ̩53,pit͡sɹ̩
KM,Kunming,54,脖子,脖子,,po tsɿ,po31 tsɿ53,po31t͡sɹ̩53,pot͡sɹ̩
KM,Kunming,55,左手,左手,,tso ʂəu,tso53 ʂəu53,t͡so53ʂəu53,t͡soʂəu
KM,Kunming,56,右手,右手,,iəu ʂəu,iəu212 ʂəu53,iəu212ʂəu53,iəuʂəu
KM,Kunming,57,拳头,捶头,,tʂˈuei tˈəu,tʂˈuei31 tˈəu31-44,tʂʰuei31tʰəu31-44,tʂʰueitʰəu
KM,Kunming,58,手指头,手指头,,ʂəu tʂʅ tˈəu,ʂəu53 tʂʅ31 tˈəu31-44,ʂəu53tʂɻ̩31tʰəu31-44,ʂəutʂɻ̩tʰəu
KM,Kunming,59,指甲,指甲,,tʂʅ tɕiA,tʂʅ31 tɕiA31-44,tʂɻ̩31t͡ɕiA31-44,tʂɻ̩t͡ɕiA
KM,Kunming,60,膝盖,磕膝头,,kˈə ɕi tˈəu,kˈə31 ɕi31-44 tˈəu31,kʰə31ɕi31-44tʰəu31,kʰəɕitʰəu
KM,Kunming,61,腿,腿肚包,,tˈuei tu+H pɔ,tˈuei53 tu+H66212 pɔ44,tʰuei53tu+H66212pɔ44,tʰueitu+Hpɔ
KM,Kunming,62,父亲,爹  ,,tiɛ,tiɛ44,tiɛ44,tiɛ
KM,Kunming,63,母亲,妈 ,,mA,mA44,mA44,mA
KM,Kunming,64,祖父,老爹,,lɔ tiɛ,lɔ53 tiɛ44,lɔ53tiɛ44,lɔtiɛ
KM,Kunming,65,祖母,奶,,næ,næ44,næ44,næ
KM,Kunming,66,伯父,大爹,,tA tiɛ,tA212 tiɛ44,tA212tiɛ44,tAtiɛ
KM,Kunming,67,伯母,大嫫,,tA mo,tA212 mo44,tA212mo44,tAmo
KM,Kunming,68,叔父,耶耶,,iɛ iɛ,iɛ44 iɛ44,iɛ44iɛ44,iɛiɛ
KM,Kunming,69,叔母,婶婶,,ʂə̃ ʂə̃,ʂə̃53 ʂə̃53,ʂə̃53ʂə̃53,ʂə̃ʂə̃
KM,Kunming,70,外祖父,公公,,koŋ koŋ,koŋ44 koŋ44,koŋ44koŋ44,koŋkoŋ
KM,Kunming,71,外祖母,婆婆,,pˈo pˈo,pˈo31 pˈo31-44,pʰo31pʰo31-44,pʰopʰo
KM,Kunming,72,舅舅,舅爹,,tɕiəu tiɛ,tɕiəu212 tiɛ44,t͡ɕiəu212tiɛ44,t͡ɕiəutiɛ
KM,Kunming,73,舅母,舅妈,,tɕiəu mA,tɕiəu212 mA44,t͡ɕiəu212mA44,t͡ɕiəumA
KM,Kunming,74,丈夫,男人,,nÃ ʐə̃,nÃ31 ʐə̃31,nÃ31ʐə̃31,nÃʐə̃
KM,Kunming,75,妻子,婆娘,,pˈo niA,pˈo31 niA31-44,pʰo31niA31-44,pʰoniA
KM,Kunming,76,儿子,儿子,,ə tsɿ,ə31 tsɿ53,ə31t͡sɹ̩53,ət͡sɹ̩
KM,Kunming,77,女儿,囡,,nuə,nuə31,nuə31,nuə
KM,Kunming,78,早饭,早点,,tsɔ tiɛ̃,tsɔ53 tiɛ̃53,t͡sɔ53tiɛ̃53,t͡sɔtiɛ̃
KM,Kunming,79,午饭,早饭,,tsɔ fÃ,tsɔ53 fÃ212,t͡sɔ53fÃ212,t͡sɔfÃ
KM,Kunming,80,晚饭,晚饭,,uÃ fÃ,uÃ53 fÃ212,uÃ53fÃ212,uÃfÃ
