dialect_id,dialect_name,sentence_id,meaning,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
HB,Harbin,47,越走越远，越说越多。,越走越远，越说越多,,yɛ tsou yɛ yan yɛ ʂuo yɛ tuo,yɛ53 tsou213 yɛ53 yan213 yɛ53 ʂuo44 yɛ53 tuo44,yɛ53t͡sou213yɛ53yan213yɛ53ʂuo44yɛ53tuo44,yɛt͡souyɛyanyɛʂuoyɛtuo
HB,Harbin,48,把那个东西拿给我。,把那个东西拿给我,,pa nei kɤ tuŋ ɕi na kei uo,pa213 nei53 kɤ tuŋ44 ɕi na24 kei uo213,pa213nei53kɤtuŋ44ɕina24keiuo213,paneikɤtuŋɕinakeiuo
HB,Harbin,49,有些地方把太阳叫日头。,有些地方管太阳叫日头,,iou ɕiɛ ti faŋ kuan tˈai iaŋ tɕiau ʐʅ tˈou,iou21321 ɕiɛ ti53 faŋ kuan213 tˈai53 iaŋ tɕiau53 ʐʅ53 tˈou,iou21321ɕiɛti53faŋkuan213tʰai53iaŋt͡ɕiau53ʐɻ̩53tʰou,iouɕiɛtifaŋkuantʰaiiaŋt͡ɕiauʐɻ̩tʰou
HB,Harbin,50,您贵姓?我姓王。,你贵姓?我免贵姓王,,ni kuei ɕiŋ uo mian kuei ɕiŋ uaŋ,ni213 kuei53 ɕiŋ53 uo213 mian21321 kuei53 ɕiŋ53 uaŋ24,ni213kuei53ɕiŋ53uo213mian21321kuei53ɕiŋ53uaŋ24,nikueiɕiŋuomiankueiɕiŋuaŋ
HB,Harbin,51,你姓王我也姓王，咱们两个人都姓王。,你姓王，我也姓王，咱俩是一家子,,ni ɕiŋ uaŋ uo iɛ ɕiŋ uaŋ tsan lia ʂʅ i tɕia tsɿ,ni213 ɕiŋ53 uaŋ24 uo213 iɛ213 ɕiŋ53 uaŋ24 tsan24 lia213 ʂʅ i53 tɕia44 tsɿ,ni213ɕiŋ53uaŋ24uo213iɛ213ɕiŋ53uaŋ24t͡san24lia213ʂɻ̩i53t͡ɕia44t͡sɹ̩,niɕiŋuaŋuoiɛɕiŋuaŋt͡sanliaʂɻ̩it͡ɕiat͡sɹ̩
HB,Harbin,52,你先去吧，我们等一会儿再去。,你先去吧，我们等一会儿再去,,ni ɕian tɕˈy pa uo mən təŋ i xuər tsai tɕˈy,ni213 ɕian44 tɕˈy53 pa uo21321 mən təŋ213 i xuər213 tsai53 tɕˈy53,ni213ɕian44t͡ɕʰy53pauo21321məntəŋ213ixuər213t͡sai53t͡ɕʰy53,niɕiant͡ɕʰypauoməntəŋixuərt͡sait͡ɕʰy
HB,Harbin,53,你抽烟不抽?,你抽不抽烟,,ni tʂˈou pu tʂˈou ian,ni213 tʂˈou44 pu tʂˈou44 ian44,ni213tʂʰou44putʂʰou44ian44,nitʂʰouputʂʰouian
HB,Harbin,54,你认得那个人不认得?,你认不认得那个人,,ni ʐən pu ʐən ti nei kɤ ʐən,ni213 ʐən53 pu ʐən53 ti nei53 kɤ ʐən24,ni213ʐən53puʐən53tinei53kɤʐən24,niʐənpuʐəntineikɤʐən
HB,Harbin,55,,,,,,,
HB,Harbin,56,, ,,,,,
HB,Harbin,57,,,,,,,
HB,Harbin,58,,,,,,,
HB,Harbin,59,,,,,,,
