dialect_id,dialect_name,sentence_id,meaning,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
KM,Kunmijng,25,现在还早着呢，等一会儿再去吧。,这下还早呢，等下再去,,tʂʅ xA xæ tsɔ nə tə̃ xA tsæ kˈə,tʂʅ44 xA212 xæ31 tsɔ53 nə44 tə̃53 xA212 tsæ212 kˈə212,tʂɻ̩44xA212xæ31t͡sɔ53nə44tə̃53xA212t͡sæ212kʰə212,tʂɻ̩xAxæt͡sɔnətə̃xAt͡sækʰə
KM,Kunmijng,26,吃了饭再去好吗?,吃嘚饭再去𠺝要得,,tʂˈʅ tə fÃ tsæ kˈə kə iɔ tə,tʂˈʅ31 tə212 fÃ212 tsæ212 kˈə212 kə53 iɔ212 tə31,tʂʰɻ̩31tə212fÃ212t͡sæ212kʰə212kə53iɔ212tə31,tʂʰɻ̩təfÃt͡sækʰəkəiɔtə
KM,Kunmijng,27,慢慢儿吃啊，不要着急。,慢点儿吃嘛，不消急,,mÃ tiə tʂˈʅ mA pu ɕiɔ tɕi,mÃ212 tiə31 tʂˈʅ31 mA31 pu31 ɕiɔ44 tɕi31,mÃ212tiə31tʂʰɻ̩31mA31pu31ɕiɔ44t͡ɕi31,mÃtiətʂʰɻ̩mApuɕiɔt͡ɕi
KM,Kunmijng,28,坐着吃比站着吃好些。,坐嘚吃比站嘚²吃好点儿,,tso tə tʂˈʅ pi tʂÃ tə tʂˈʅ xɔ tiə,tso212 tə44 tʂˈʅ31 pi53 tʂÃ212 tə44 tʂˈʅ31 xɔ53 tiə31,t͡so212tə44tʂʰɻ̩31pi53tʂÃ212tə44tʂʰɻ̩31xɔ53tiə31,t͡sotətʂʰɻ̩pitʂÃtətʂʰɻ̩xɔtiə
KM,Kunmijng,29,他吃了饭了，你吃了饭没有呢?,他吃嘚饭了，你𠺝吃嘚了,,tˈə tʂˈʅ tə fÃ lə ni kə tʂˈʅ tə lə,tˈə44 tʂˈʅ31 tə212 fÃ212 lə53 ni53 kə53 tʂˈʅ31 tə212 lə53,tʰə44tʂʰɻ̩31tə212fÃ212lə53ni53kə53tʂʰɻ̩31tə212lə53,tʰətʂʰɻ̩təfÃlənikətʂʰɻ̩tələ
KM,Kunmijng,30,他去过上海，我没有去过。,他去过上海，我有去过,,tˈə kˈə ko ʂÃ xæ o məu kˈə ko,tˈə44 kˈə212 ko212 ʂÃ212 xæ53 o53 məu53 kˈə212 ko212,tʰə44kʰə212ko212ʂÃ212xæ53o53məu53kʰə212ko212,tʰəkʰəkoʂÃxæoməukʰəko
KM,Kunmijng,31,来闻闻这朵花香不香。,来闻闻这朵花𠺝香,,læ uə̃ uə̃ tʂʅ to xuA kə ɕiÃ,læ31 uə̃31 uə̃31-44 tʂʅ212 to53 xuA44 kə53 ɕiÃ44,læ31uə̃31uə̃31-44tʂɻ̩212to53xuA44kə53ɕiÃ44,læuə̃uə̃tʂɻ̩toxuAkəɕiÃ
KM,Kunmijng,32,给我一本书。,给我一本书,,kə o i pə̃ ʂu,kə53 o53 i31 pə̃53 ʂu44,kə53o53i31pə̃53ʂu44,kəoipə̃ʂu
KM,Kunmijng,33,我真的没有那本书呀。,我真个冇得那本书,,o tʂə̃ kə məu tə nə pə̃ ʂu,o53 tʂə̃44 kə44 məu tə31 nə212 pə̃53 ʂu44,o53tʂə̃44kə44məutə31nə212pə̃53ʂu44,otʂə̃kəməutənəpə̃ʂu
KM,Kunmijng,34,你告诉他。,你告诵他,,ni kɔ soŋ tˈə,ni53 kɔ212 soŋ212 tˈə44,ni53kɔ212soŋ212tʰə44,nikɔsoŋtʰə
KM,Kunmijng,35,好好地走，不要跑。,好好呢走，莫跑,,xɔ xɔ nə tsəu mɔ pˈɔ,xɔ53 xɔ53 nə44 tsəu53 mɔ31 pˈɔ53,xɔ53xɔ53nə44t͡səu53mɔ31pʰɔ53,xɔxɔnət͡səumɔpʰɔ
KM,Kunmijng,36,小心跌下去爬不上来。,小心掼下去爬不上来,,ɕiɔ ɕĩ kuÃ ɕiA kˈə pˈA pu ʂÃ læ,ɕiɔ53 ɕĩ44 kuÃ212 ɕiA212 kˈə212 pˈA31 pu31 ʂÃ212 læ31,ɕiɔ53ɕĩ44kuÃ212ɕiA212kʰə212pʰA31pu31ʂÃ212læ31,ɕiɔɕĩkuÃɕiAkʰəpʰApuʂÃlæ
KM,Kunmijng,37,医生叫你多睡睡。,医生叫你多睡睡,,i sə̃ tɕiɔ ni to ʂuei ʂuei,i44 sə̃44 tɕiɔ212 ni53 to44 ʂuei212 ʂuei212-44,i44sə̃44t͡ɕiɔ212ni53to44ʂuei212ʂuei212-44,isə̃t͡ɕiɔnitoʂueiʂuei
KM,Kunmijng,38,抽烟或者喝茶都不许。,吃烟、吃茶都不准,,tʂˈʅ iɛ̃ tʂˈʅ tʂˈA tu pu tʂuə̃,tʂˈʅ31 iɛ̃44 tʂˈʅ31 tʂˈA31 tu44 pu31 tʂuə̃53,tʂʰɻ̩31iɛ̃44tʂʰɻ̩31tʂʰA31tu44pu31tʂuə̃53,tʂʰɻ̩iɛ̃tʂʰɻ̩tʂʰAtuputʂuə̃
KM,Kunmijng,39,烟也好，茶也好，我都不喜欢。,烟也好，茶也好，我都不喜欢,,iɛ̃ iɛ xɔ tʂˈA iɛ xɔ o tu pu xi xuÃ,iɛ̃44 iɛ53 xɔ53 tʂˈA31 iɛ53 xɔ53 o53 tu44 pu31 xi53 xuÃ44,iɛ̃44iɛ53xɔ53tʂʰA31iɛ53xɔ53o53tu44pu31xi53xuÃ44,iɛ̃iɛxɔtʂʰAiɛxɔotupuxixuÃ
KM,Kunmijng,40,不管你去不去，反正我是要去的。,不管你去不去，反正我倒是要去呢,,pu kuÃ ni kˈə pu kˈə fÃ tʂə̃̃ o tɔ ʂʅ iɔ kˈə nə,pu31 kuÃ53 ni53 kˈə212 pu31 kˈə212 fÃ53 tʂə̃̃212 o53 tɔ212 ʂʅ212 iɔ212 kˈə212 nə44,pu31kuÃ53ni53kʰə212pu31kʰə212fÃ53tʂə̃̃212o53tɔ212ʂɻ̩212iɔ212kʰə212nə44,pukuÃnikʰəpukʰəfÃtʂə̃̃otɔʂɻ̩iɔkʰənə
KM,Kunmijng,41,我非去不可。,我非去不可,,o fei kˈə pu kˈo,o53 fei44 kˈə212 pu31 kˈo53,o53fei44kʰə212pu31kʰo53,ofeikʰəpukʰo
KM,Kunmijng,42,你是哪一年来的?,你是哪一年来呢,,ni ʂʅ nA i niɛ̃ læ nə,ni53 ʂʅ212 nA53 i31 niɛ̃31 læ31 nə44,ni53ʂɻ̩212nA53i31niɛ̃31læ31nə44,niʂɻ̩nAiniɛ̃lænə
KM,Kunmijng,43,我是前年到的北京。,我是前年到北京呢,,o ʂʅ tɕˈiɛ̃ niɛ̃ tɔ pə tɕĩ nə,o53 ʂʅ212 tɕˈiɛ̃31 niɛ̃31-44 tɔ212 pə31 tɕĩ44 nə44,o53ʂɻ̩212t͡ɕʰiɛ̃31niɛ̃31-44tɔ212pə31t͡ɕĩ44nə44,oʂɻ̩t͡ɕʰiɛ̃niɛ̃tɔpət͡ɕĩnə
KM,Kunmijng,44,今天开会谁的主席?,今儿日开会哪个当主席,,tɕiə ʐʅ kˈæ xuei nA kə tÃ tʂu ɕi,tɕiə44 ʐʅ31-44 kˈæ44 xuei212 nA53 kə212 tÃ44 tʂu53 ɕi31,t͡ɕiə44ʐɻ̩31-44kʰæ44xuei212nA53kə212tÃ44tʂu53ɕi31,t͡ɕiəʐɻ̩kʰæxueinAkətÃtʂuɕi
KM,Kunmijng,45,你得请我的客。,你要请我呢客了,,ni iɔ tɕˈĩ o nə kˈə lə,ni53 iɔ212 tɕˈĩ53 o53 nə44 kˈə31 lə53,ni53iɔ212t͡ɕʰĩ53o53nə44kʰə31lə53,niiɔt͡ɕʰĩonəkʰələ
KM,Kunmijng,46,一边走，一边讲。,一面走，一面讲,,i miɛ̃ tsəu i miɛ̃ tɕiÃ,i31 miɛ̃212-44 tsəu53 i31 miɛ̃212-44 tɕiÃ53,i31miɛ̃212-44t͡səu53i31miɛ̃212-44t͡ɕiÃ53,imiɛ̃t͡səuimiɛ̃t͡ɕiÃ
KM,Kunmijng,47,越走越远，越说越多。,越走越远，越说越多,,iɛ tsəu iɛ iɛ̃ iɛ ʂo iɛ to,iɛ31 tsəu53 iɛ31 iɛ̃53 iɛ31 ʂo31 iɛ31 to44,iɛ31t͡səu53iɛ31iɛ̃53iɛ31ʂo31iɛ31to44,iɛt͡səuiɛiɛ̃iɛʂoiɛto
KM,Kunmijng,48,把那个东西拿给我。,挨那个东西拿来给我,,æ nə kə toŋ ɕi nA kə o,æ44 nə212 kə31 toŋ44 ɕi44 nA31 kə53 o53,æ44nə212kə31toŋ44ɕi44nA31kə53o53,ænəkətoŋɕinAkəo
KM,Kunmijng,49,有些地方把太阳叫日头。,有些地方挨太阳叫热头,,iəu ɕiɛ ti fÃ̃ æ tˈæ iÃ tɕiɔ ʐə tˈəu,iəu53 ɕiɛ44 ti212 fÃ̃44 æ44 tˈæ212 iÃ31 tɕiɔ212 ʐə31 tˈəu31-44,iəu53ɕiɛ44ti212fÃ̃44æ44tʰæ212iÃ31t͡ɕiɔ212ʐə31tʰəu31-44,iəuɕiɛtifÃ̃ætʰæiÃt͡ɕiɔʐətʰəu
KM,Kunmijng,50,您贵姓?我姓王。,你贵姓?我姓王,,ni kuei ɕĩ o ɕĩ uÃ,ni53 kuei212 ɕĩ212 o53 ɕĩ212 uÃ31,ni53kuei212ɕĩ212o53ɕĩ212uÃ31,nikueiɕĩoɕĩuÃ
KM,Kunmijng,51,你姓王我也姓王，咱们两个人都姓王。,你姓王我也姓王，我们两个都姓王,,ni ɕĩ uÃ o iɛ ɕĩ uÃ o mə̃ liÃ kə tu ɕĩ uÃ,ni53 ɕĩ212 uÃ31 o53 iɛ53 ɕĩ212 uÃ31 o53 mə̃44 liÃ53 kə212 tu44 ɕĩ212 uÃ31,ni53ɕĩ212uÃ31o53iɛ53ɕĩ212uÃ31o53mə̃44liÃ53kə212tu44ɕĩ212uÃ31,niɕĩuÃoiɛɕĩuÃomə̃liÃkətuɕĩuÃ
KM,Kunmijng,52,你先去吧，我们等一会儿再去。,你前去嘛，我们等一下再去,,ni tɕˈiɛ̃ kˈə mA o mə̃ tə̃ i xA tsæ kˈə,ni53 tɕˈiɛ̃31-44 kˈə212 mA31 o53 mə̃44 tə̃53 i31 xA212 tsæ212 kˈə212,ni53t͡ɕʰiɛ̃31-44kʰə212mA31o53mə̃44tə̃53i31xA212t͡sæ212kʰə212,nit͡ɕʰiɛ̃kʰəmAomə̃tə̃ixAt͡sækʰə
KM,Kunmijng,53,你抽烟不抽?/你抽不抽烟?,你咯咂烟,,ni kə tsA iɛ̃,ni53 kə53 tsA31 iɛ̃44,ni53kə53t͡sA31iɛ̃44,nikət͡sAiɛ̃
KM,Kunmijng,54,你认得那个人不认得?,你𠺝认得那个人,,ni kə ʐə̃ tə nə kə ʐə̃,ni53 kə53 ʐə̃212 tə31 nə212 kə212 ʐə̃31,ni53kə53ʐə̃212tə31nə212kə212ʐə̃31,nikəʐə̃tənəkəʐə̃
,,55,,,,,,,
,,56,,,,,,,
,,57,,,,,,,
,,58,,,,,,,
,,59,,,,,,,
