dialect_id,dialect_name,sentence_id,meaning,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_no_tone,ipa_converted_with_tone
ST,Shantou,44,一边走，一边讲。,□行□呾,,tsˈiau kiã tsˈiau tã,tsˈiau55-31 kiã55 tsˈiau55-31 tã213,t͡sʰiau kiã t͡sʰiau tã,t͡sʰiau55-31 kiã55 t͡sʰiau55-31 tã213
ST,Shantou,45,越走越远，越说越多。,愈行愈远，愈呾愈㩼,,zu kiã zu hŋ zu tã zu tsoi,zu53-24 kiã55 zu53-24 hŋ35 zu53-24 tã213 zu53-24 tsoi31,zu kiã zu hŋ zu tã zu t͡soi,zu53-24 kiã55 zu53-24 hŋ35 zu53-24 tã213 zu53-24 t͡soi31
ST,Shantou,46,把那个东西拿给我。,许个物挈分我,,hɯ kai muẽʔ kˈioʔ puŋ ua,hɯ53-24 kai55-31 muẽʔ5 kˈioʔ5-2 puŋ33 ua53-213,hɯ kai muẽʔ kʰioʔ puŋ ua,hɯ53-24 kai55-31 muẽʔ5 kʰioʔ5-2 puŋ33 ua53-213
ST,Shantou,47,有些地方把太阳叫日头。,有零□地方掠者太阳叫做日头,,u laŋ lo ti hŋ liaʔ tsia tˈai iaŋ kio tso zik tˈau,u35-31 laŋ55-31 lo53-24 ti31 hŋ33 liaʔ5-2 tsia53-24 tˈai213-55 iaŋ55 kio213-5 tso213-55 zik5-2 tˈau55,u laŋ lo ti hŋ liaʔ t͡sia tʰai iaŋ kio t͡so zik tʰau,u35-31 laŋ55-31 lo53-24 ti31 hŋ33 liaʔ5-2 t͡sia53-24 tʰai213-55 iaŋ55 kio213-5 t͡so213-55 zik5-2 tʰau55
ST,Shantou,48,您贵姓?我姓王。,汝贵姓?我姓王,,lɯ kui sẽ ua sẽ heŋ,lɯ53 kui213-55 sẽ213 ua53 sẽ213-55 heŋ55,lɯ kui sẽ ua sẽ heŋ,lɯ53 kui213-55 sẽ213 ua53 sẽ213-55 heŋ55
ST,Shantou,49,你姓王我也姓王，咱们两个人都姓王。,汝姓王我也姓王，俺两人拢姓王,,lɯ sẽ heŋ ua a sẽ heŋ naŋ nõ naŋ loŋ sẽ heŋ,lɯ53 sẽ213-55 heŋ55 ua53-24 a31 sẽ213-55 heŋ55 naŋ53 nõ35-31 naŋ55 loŋ53-24 sẽ213-55 heŋ55,lɯ sẽ heŋ ua a sẽ heŋ naŋ nõ naŋ loŋ sẽ heŋ,lɯ53 sẽ213-55 heŋ55 ua53-24 a31 sẽ213-55 heŋ55 naŋ53 nõ35-31 naŋ55 loŋ53-24 sẽ213-55 heŋ55
ST,Shantou,50,你先去吧，我们等一会儿再去。,汝先去，阮等下正来去,,lɯ sõi kˈɯ uaŋ taŋ e tsiã lai kˈɯ,lɯ53 sõi33 kˈɯ213 uaŋ53 taŋ53 e35-31 tsiã213-55 lai53-24 kˈɯ213,lɯ sõi kʰɯ uaŋ taŋ e t͡siã lai kʰɯ,lɯ53 sõi33 kʰɯ213 uaŋ53 taŋ53 e35-31 t͡siã213-55 lai53-24 kʰɯ213
ST,Shantou,51,你抽烟不抽?/你抽不抽烟?,汝□有食熏,,lɯ kˈaʔ u tsiaʔ huŋ,lɯ53 kˈaʔ2-5 u35-31 tsiaʔ5-2 huŋ33,lɯ kʰaʔ u t͡siaʔ huŋ,lɯ53 kʰaʔ2-5 u35-31 t͡siaʔ5-2 huŋ33
ST,Shantou,52,你认得那个人不认得?,汝□会□许个物,,lɯ kˈaʔ oi pak hɯ kai muẽʔ,lɯ53 kˈaʔ2-5 oi35-31 pak2-5 hɯ53-24 kai55-31 muẽʔ5,lɯ kʰaʔ oi pak hɯ kai muẽʔ,lɯ53 kʰaʔ2-5 oi35-31 pak2-5 hɯ53-24 kai55-31 muẽʔ5
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
