dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
TJ,Tianjin,64,祖父,爷爷 ,,ie ie,ie45 ie3,ie45ie3,ieie
TJ,Tianjin,65,祖母,奶奶 ,,nai nai,nai13 nai3,nai13nai3,nainai
TJ,Tianjin,66,伯父,大爷 ,,tɑ ie,tɑ53 ie1,tɑ53ie1,tɑie
TJ,Tianjin,67,伯母,大娘 ,,tɑ niɑŋ,tɑ53 niɑŋ45,tɑ53niɑŋ45,tɑniɑŋ
TJ,Tianjin,68,叔父,伯伯 ,,pai pai,pai21 pai1,pai21pai1,paipai
TJ,Tianjin,69,叔母,婶儿 ,,ʂər,ʂər13,ʂər13,ʂər
TJ,Tianjin,70,外祖父,老爷 ,,lɑu ie,lɑu13 ie3,lɑu13ie3,lɑuie
TJ,Tianjin,71,外祖母,姥姥 ,,lɑu lɑu,lɑu13 lɑu3,lɑu13lɑu3,lɑulɑu
TJ,Tianjin,72,舅舅,舅舅 ,,tɕiou tɕiou,tɕiou53 tɕiou1,t͡ɕiou53t͡ɕiou1,t͡ɕiout͡ɕiou
TJ,Tianjin,73,舅母,舅母 ,,tɕiou mu,tɕiou53 mu1,t͡ɕiou53mu1,t͡ɕioumu
TJ,Tianjin,74,丈夫,当家的 ,,tɑŋ tɕiɑ tie,tɑŋ21-13 tɕiɑ21 tie1,tɑŋ21-13t͡ɕiɑ21tie1,tɑŋt͡ɕiɑtie
TJ,Tianjin,75,妻子,家里的 ,,tɕiɑ li ti,tɕiɑ21 li1 ti1,t͡ɕiɑ21li1ti1,t͡ɕiɑliti
TJ,Tianjin,76,儿子,儿子 ,,ɘr tsə,ɘr45 tsə3,ɘr45t͡sə3,ɘrt͡sə
TJ,Tianjin,77,女儿,闺女 ,,kuən ny,kuən21 ny1,kuən21ny1,kuənny
TJ,Tianjin,78,早饭,点心 ,,tian ɕin,tian13 ɕin3,tian13ɕin3,tianɕin
