dialect_id,dialect_name,sentence_id,meaning,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
WM,Wulumuqi,34,医生叫你多睡睡。,大夫让你多躺一会儿,,tai fu ʐɑŋ ȵi tuɤ tˈɑŋ i xuər,tai213-13 fu ʐɑŋ213 ȵi51 tuɤ44 tˈɑŋ51-13 i xuər,tai213-13 fu ʐɑŋ213 ɲi51 tuɤ44 tʰɑŋ51-13 i xuər,tai fu ʐɑŋ ɲi tuɤ tʰɑŋ i xuər
WM,Wulumuqi,35,抽烟或者喝茶都不许。,抽烟喝茶都不行,,tʂˈɤu ian xɤ tsˈa tɤu pu ɕiŋ,tʂˈɤu44 ian44 xɤ213 tsˈa51 tɤu44 pu213 ɕiŋ51,tʂʰɤu44 ian44 xɤ213 t͡sʰa51 tɤu44 pu213 ɕiŋ51,tʂʰɤu ian xɤ t͡sʰa tɤu pu ɕiŋ
WM,Wulumuqi,36,烟也好，茶也好，我都不喜欢。,烟咧、茶咧，我都不好,,ian liɤ tsˈa liɤ vɤ tɤu pu xɔ,ian44 liɤ tsˈa51-44 liɤ vɤ51 tɤu44 pu213-13 xɔ213,ian44 liɤ t͡sʰa51-44 liɤ vɤ51 tɤu44 pu213-13 xɔ213,ian liɤ t͡sʰa liɤ vɤ tɤu pu xɔ
WM,Wulumuqi,37,不管你去不去，反正我是要去的。,不管你去不去，反正我是要去呢,,pu kuan ȵi tɕˈi pu tɕˈi fan tʂɤŋ vɤ sɿ iɔ tɕˈi ȵi,pu213 kuan51 ȵi51 tɕˈi213-13 pu tɕˈi213 fan51 tʂɤŋ213 vɤ51 sɿ213 iɔ213 tɕˈi213-13 ȵi,pu213 kuan51 ɲi51 t͡ɕʰi213-13 pu t͡ɕʰi213 fan51 tʂɤŋ213 vɤ51 sɹ̩213 iɔ213 t͡ɕʰi213-13 ɲi,pu kuan ɲi t͡ɕʰi pu t͡ɕʰi fan tʂɤŋ vɤ sɹ̩ iɔ t͡ɕʰi ɲi
WM,Wulumuqi,38,我非去不可。,我非去不行,,vɤ fɤi tɕˈi pu ɕiŋ,vɤ51 fɤi44 tɕˈi213 pu213 ɕiŋ51,vɤ51 fɤi44 t͡ɕʰi213 pu213 ɕiŋ51,vɤ fɤi t͡ɕʰi pu ɕiŋ
WM,Wulumuqi,39,你是哪一年来的?,你是哪一年来底,,ȵi sɿ na i ȵian lai ti,ȵi51 sɿ213 na51 i213-13 ȵian51 lai51-44 ti,ɲi51 sɹ̩213 na51 i213-13 ɲian51 lai51-44 ti,ɲi sɹ̩ na i ɲian lai ti
WM,Wulumuqi,40,我是前年到的北京。,我是前年来底北京,,vɤ sɿ tɕˈian ȵian lai ti pei tɕiŋ,vɤ51 sɿ213 tɕˈian51-44 ȵian lai51-44 ti pei213 tɕiŋ44,vɤ51 sɹ̩213 t͡ɕʰian51-44 ɲian lai51-44 ti pei213 t͡ɕiŋ44,vɤ sɹ̩ t͡ɕʰian ɲian lai ti pei t͡ɕiŋ
WM,Wulumuqi,41,今天开会谁的主席?,今天开会谁底主席,,tɕiŋ tˈian kˈai xuei sei ti tʂu ɕi,tɕiŋ44 tˈian44 kˈai44 xuei213 sei51-44 ti tʂu51-53 ɕi51,t͡ɕiŋ44 tʰian44 kʰai44 xuei213 sei51-44 ti tʂu51-53 ɕi51,t͡ɕiŋ tʰian kʰai xuei sei ti tʂu ɕi
WM,Wulumuqi,42,你得请我的客。,你得请我底客,,ȵi tei tɕˈiŋ vɤ ti kˈei,ȵi51 tei213 tɕˈiŋ51 vɤ51-13 ti kˈei44,ɲi51 tei213 t͡ɕʰiŋ51 vɤ51-13 ti kʰei44,ɲi tei t͡ɕʰiŋ vɤ ti kʰei
WM,Wulumuqi,43,一边走，一边讲。,走底呢，说底呢,,tsɤu ti ȵi fɤ ti ȵi,tsɤu51-13 ti ȵi fɤ213-13 ti ȵi,t͡sɤu51-13 ti ɲi fɤ213-13 ti ɲi,t͡sɤu ti ɲi fɤ ti ɲi
