dialect_id,dialect_name,sentence_id,meaning,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
WH,Wuhan,30,我真的没有那本书呀。,我真的冇得那本书嚜,,ŋuo tsən ti mau tɤ na pən ɕy me,ŋuo42 tsən55 ti mau35 tɤ na55 pən42 ɕy55 me,ŋuo42 t͡sən55 ti mau35 tɤ na55 pən42 ɕy55 me,ŋuo t͡sən ti mau tɤ na pən ɕy me
WH,Wuhan,31,你告诉他。,你告信诉他,,ni kau ɕin tˈa,ni42 kau35 ɕin35 tˈa55,ni42 kau35 ɕin35 tʰa55,ni kau ɕin tʰa
WH,Wuhan,32,好好地走，不要跑。,好好地走，莫跑,,xau xau ti tsəu mo pˈau,xau42 xau42 ti tsəu42 mo21321 pˈau213,xau42 xau42 ti t͡səu42 mo21321 pʰau213,xau xau ti t͡səu mo pʰau
WH,Wuhan,33,小心跌下去爬不上来。,小心跶下去爬不上来,,ɕiau ɕin ta ɕia kˈɯ pˈa pu saŋ nai,ɕiau42 ɕin55 ta21321 ɕia kˈɯ pˈa21321 pu saŋ35 nai,ɕiau42 ɕin55 ta21321 ɕia kʰɯ pʰa21321 pu saŋ35 nai,ɕiau ɕin ta ɕia kʰɯ pʰa pu saŋ nai
WH,Wuhan,34,医生叫你多睡睡。,医生叫你多睡下子,,i sən tɕiau ni tuo suei xa tsɿ,i55 sən tɕiau35 ni42 tuo55 suei35 xa35 tsɿ,i55 sən t͡ɕiau35 ni42 tuo55 suei35 xa35 t͡sɹ̩,i sən t͡ɕiau ni tuo suei xa t͡sɹ̩
WH,Wuhan,35,抽烟或者喝茶都不许。,吃烟、喝茶都不许,,tɕˈi iɛn xuo tsˈa təu pu ɕy,tɕˈi21321 iɛn55 xuo21321 tsˈa21321 təu55 pu ɕy42,t͡ɕʰi21321 iɛn55 xuo21321 t͡sʰa21321 təu55 pu ɕy42,t͡ɕʰi iɛn xuo t͡sʰa təu pu ɕy
WH,Wuhan,36,烟也好，茶也好，我都不喜欢。,烟也好，茶也好，我都不喜欢,,iɛn ie xau tsˈa ie xau ŋuo təu pu ɕi xuan,iɛn55 ie42 xau42 tsˈa21321 ie42 xau42 ŋuo42 təu55 pu ɕi42 xuan55,iɛn55 ie42 xau42 t͡sʰa21321 ie42 xau42 ŋuo42 təu55 pu ɕi42 xuan55,iɛn ie xau t͡sʰa ie xau ŋuo təu pu ɕi xuan
WH,Wuhan,37,不管你去不去，反正我是要去的。,不管你去不去，反正我是一定要去的,,pu kuan ni kˈɯ pu kˈɯ fan tsən ŋuo sɿ i tin iau kˈɯ ti,pu21321 kuan42 ni42 kˈɯ35 pu kˈɯ35 fan42 tsən35 ŋuo42 sɿ35 i21321 tin35 iau35 kˈɯ35 ti,pu21321 kuan42 ni42 kʰɯ35 pu kʰɯ35 fan42 t͡sən35 ŋuo42 sɹ̩35 i21321 tin35 iau35 kʰɯ35 ti,pu kuan ni kʰɯ pu kʰɯ fan t͡sən ŋuo sɹ̩ i tin iau kʰɯ ti
WH,Wuhan,38,我非去不可。,我非去不可,,ŋuo fei kˈɯ pu kˈuo,ŋuo42 fei55 kˈɯ35 pu21321 kˈuo42,ŋuo42 fei55 kʰɯ35 pu21321 kʰuo42,ŋuo fei kʰɯ pu kʰuo
WH,Wuhan,39,你是哪一年来的?,你哪年来的,,ni na niɛn nai ti,ni42 na42 niɛn21321 nai21321 ti,ni42 na42 niɛn21321 nai21321 ti,ni na niɛn nai ti
WH,Wuhan,40,我是前年到的北京。,我是前年到北京的,,ŋuo sɿ tɕˈiɛn niɛn tau pɤ tɕin ti,ŋuo42 sɿ35 tɕˈiɛn21321 niɛn21321 tau35 pɤ21321 tɕin55 ti,ŋuo42 sɹ̩35 t͡ɕʰiɛn21321 niɛn21321 tau35 pɤ21321 t͡ɕin55 ti,ŋuo sɹ̩ t͡ɕʰiɛn niɛn tau pɤ t͡ɕin ti
WH,Wuhan,41,今天开会谁的主席?,今天开会哪个是主席,,tɕin tˈiɛn kˈai xuei na kuo sɿ tɕy ɕi,tɕin55 tˈiɛn55 kˈai55 xuei35 na42 kuo sɿ35 tɕy42 ɕi,t͡ɕin55 tʰiɛn55 kʰai55 xuei35 na42 kuo sɹ̩35 t͡ɕy42 ɕi,t͡ɕin tʰiɛn kʰai xuei na kuo sɹ̩ t͡ɕy ɕi
WH,Wuhan,42,你得请我的客。,你该请我的客,,ni kai tɕˈin ŋuo ti kˈɤ,ni42 kai55 tɕˈin42 ŋuo42 ti kˈɤ213,ni42 kai55 t͡ɕʰin42 ŋuo42 ti kʰɤ213,ni kai t͡ɕʰin ŋuo ti kʰɤ
WH,Wuhan,43,一边走，一边讲。,一路走，一路说,,i nəu tsəu i nəu suo,i21321 nəu35 tsəu42 i21321 nəu35 suo213,i21321 nəu35 t͡səu42 i21321 nəu35 suo213,i nəu t͡səu i nəu suo
WH,Wuhan,44,越走越远，越说越多。,越走越远，越说越多,,ye tsəu ye yɛn ye suo ye tuo,ye21321 tsəu42 ye21321 yɛn42 ye21321 suo21321 ye21321 tuo55,ye21321 t͡səu42 ye21321 yɛn42 ye21321 suo21321 ye21321 tuo55,ye t͡səu ye yɛn ye suo ye tuo
WH,Wuhan,45,把那个东西拿给我。,把那个东西把我,,pa na kuo toŋ ɕi pa ŋuo,pa42 na35 kuo toŋ55 ɕi pa42 ŋuo42,pa42 na35 kuo toŋ55 ɕi pa42 ŋuo42,pa na kuo toŋ ɕi pa ŋuo
WH,Wuhan,46,有些地方把太阳叫日头。,有些地方把太阳叫日头,,ieu ɕie ti faŋ pa tˈai iaŋ tɕiau ɯ tˈəu,ieu42 ɕie55 ti35 faŋ pa42 tˈai35 iaŋ tɕiau35 ɯ21321 tˈəu,ieu42 ɕie55 ti35 faŋ pa42 tʰai35 iaŋ t͡ɕiau35 ɯ21321 tʰəu,ieu ɕie ti faŋ pa tʰai iaŋ t͡ɕiau ɯ tʰəu
WH,Wuhan,47,您贵姓?我姓王。,你家贵姓?我姓王,,ni tɕia kuei ɕin ŋuo ɕin uaŋ,ni42 tɕia55 kuei35 ɕin35 ŋuo42 ɕin35 uaŋ213,ni42 t͡ɕia55 kuei35 ɕin35 ŋuo42 ɕin35 uaŋ213,ni t͡ɕia kuei ɕin ŋuo ɕin uaŋ
WH,Wuhan,48,你姓王我也姓王，咱们两个人都姓王。,你姓王，我也姓王，我们两个都姓王,,ni ɕin uaŋ ŋuo ie ɕin uaŋ ŋuo mən niaŋ kuo təu ɕin uaŋ,ni42 ɕin35 uaŋ213 ŋuo21321 ie42 ɕin35 uaŋ213 ŋuo21321 mən niaŋ42 kuo təu55 ɕin35 uaŋ213,ni42 ɕin35 uaŋ213 ŋuo21321 ie42 ɕin35 uaŋ213 ŋuo21321 mən niaŋ42 kuo təu55 ɕin35 uaŋ213,ni ɕin uaŋ ŋuo ie ɕin uaŋ ŋuo mən niaŋ kuo təu ɕin uaŋ
WH,Wuhan,49,你先去吧，我们等一会儿再去。,你先去吧，我们等一下再去,,ni ɕiɛn kˈɯ pa ŋuo mən tən i xar tsai kˈɯ,ni42 ɕiɛn55 kˈɯ35 pa ŋuo42 mən tən42 i21321 xar tsai35 kˈɯ35,ni42 ɕiɛn55 kʰɯ35 pa ŋuo42 mən tən42 i21321 xar t͡sai35 kʰɯ35,ni ɕiɛn kʰɯ pa ŋuo mən tən i xar t͡sai kʰɯ
WH,Wuhan,50,你抽烟不抽?,你吃不吃烟,,ni tɕˈi pu tɕˈi iɛn,ni42 tɕˈi21321 pu tɕˈi21321 iɛn55,ni42 t͡ɕʰi21321 pu t͡ɕʰi21321 iɛn55,ni t͡ɕʰi pu t͡ɕʰi iɛn
WH,Wuhan,51,你认得那个人不认得?,你认不认得那个人,,ni zən pu zən tɤ na kuo zən,ni42 zən35 pu zən35 tɤ na35 kuo zən213,ni42 zən35 pu zən35 tɤ na35 kuo zən213,ni zən pu zən tɤ na kuo zən
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
