dialect_id,dialect_name,sentence_id,meaning,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_no_tone,ipa_converted_with_tone
BJ,Beijing,12,这些房子不如那些房子好。,这些房子不比那些房子好,,tʂei ɕiɛ fɑŋ tsɿ pu pi nei ɕiɛ fɑŋ tsɿ xau,tʂei51 ɕiɛ1 fɑŋ35 tsɿ3 pu51 pi214 nei51 ɕiɛ1 fɑŋ35 tsɿ3 xau214,tʂei ɕiɛ fɑŋ t͡sɹ̩ pu pi nei ɕiɛ fɑŋ t͡sɹ̩ xau,tʂei51 ɕiɛ1 fɑŋ35 t͡sɹ̩3 pu51 pi214 nei51 ɕiɛ1 fɑŋ35 t͡sɹ̩3 xau214
BJ,Beijing,13,这句话用成都话怎么说?,,,,,,
BJ,Beijing,14,有五十斤重呢。,有五十斤重呢,,iou u ʂʅ tɕin tʂuŋ nə,iou21435 u21321 ʂʅ4 tɕin55 tʂuŋ51 nə1,iou u ʂɻ̩ t͡ɕin tʂuŋ nə,iou21435 u21321 ʂɻ̩4 t͡ɕin55 tʂuŋ51 nə1
BJ,Beijing,15,拿得动吗?,拿得动吗,,na tə tuŋ ma,na35 tə3 tuŋ51 ma1,na tə tuŋ ma,na35 tə3 tuŋ51 ma1
BJ,Beijing,16,我拿得动，他拿不动。,我拿得动，他拿不动,,uo na tə tuŋ tˈa na pu tuŋ,uo21421 na35 tə2 tuŋ51 tˈa55 na35 pu3 tuŋ51,uo na tə tuŋ tʰa na pu tuŋ,uo21421 na35 tə2 tuŋ51 tʰa55 na35 pu3 tuŋ51
BJ,Beijing,17,真不轻，重得连我也拿不动。,真不轻，沉得连我也拿不动,,tʂən pu tɕˈiŋ tʂˈən tə lian uo iɛ na pu tuŋ,tʂən55 pu51 tɕˈiŋ55 tʂˈən35 tə3 lian35 uo21435 iɛ214 na35 pu3 tuŋ51,tʂən pu t͡ɕʰiŋ tʂʰən tə lian uo iɛ na pu tuŋ,tʂən55 pu51 t͡ɕʰiŋ55 tʂʰən35 tə3 lian35 uo21435 iɛ214 na35 pu3 tuŋ51
BJ,Beijing,18,你说得很好，你还会说点什么呢?,你说得挺好，你还能说点儿什么呢,,ni ʂuo tə tˈiŋ xɑu ni xai nəŋ ʂuo tiar ʂəm nə,ni214 ʂuo55 tə2 tˈiŋ21435 xɑu3 ni214 xai35 nəŋ35 ʂuo55 tiar2 ʂəm35 nə3,ni ʂuo tə tʰiŋ xɑu ni xai nəŋ ʂuo tiar ʂəm nə,ni214 ʂuo55 tə2 tʰiŋ21435 xɑu3 ni214 xai35 nəŋ35 ʂuo55 tiar2 ʂəm35 nə3
BJ,Beijing,19,我嘴笨，我说不过他。,我嘴笨，我说不过他,,uo tsuei pən uo ʂuo pu kuo tˈa,uo21435 tsuei21421 pən51 uo214 ʂuo55 pu2 kuo51 tˈa55,uo t͡suei pən uo ʂuo pu kuo tʰa,uo21435 t͡suei21421 pən51 uo214 ʂuo55 pu2 kuo51 tʰa55
BJ,Beijing,20,说了一遍，又说一遍。,说了一遍，又说一遍,,ʂuo lə i pian iou ʂuo i pian,ʂuo55 lə2 i5535 pian51 iou51 ʂuo55 i5535 pian51,ʂuo lə i pian iou ʂuo i pian,ʂuo55 lə2 i5535 pian51 iou51 ʂuo55 i5535 pian51
BJ,Beijing,21,请你再说一遍。,您再说一遍,,nin tsai ʂuo i pian,nin35 tsai51 ʂuo55 i5535 pian51,nin t͡sai ʂuo i pian,nin35 t͡sai51 ʂuo55 i5535 pian51
BJ,Beijing,22,不早了，快去吧。,不早了，麻利儿去吧,,pu tsɑu lə ma liər tɕˈy pa,pu51 tsɑu21421 lə4 ma35 liər5155 tɕˈy51 pa1,pu t͡sɑu lə ma liər t͡ɕʰy pa,pu51 t͡sɑu21421 lə4 ma35 liər5155 t͡ɕʰy51 pa1
BJ,Beijing,23,现在还早着呢，等一会儿再去吧。,这会儿还早着呢，待会儿再去吧,,tʂei xuər xai tsɑu tʂə nə tai xuər tsai tɕˈy pa,tʂei51 xuər214 xai35 tsɑu214 tʂə4 nə2 tai55 xuər214 tsai51 tɕˈy51 pa1,tʂei xuər xai t͡sɑu tʂə nə tai xuər t͡sai t͡ɕʰy pa,tʂei51 xuər214 xai35 t͡sɑu214 tʂə4 nə2 tai55 xuər214 t͡sai51 t͡ɕʰy51 pa1
BJ,Beijing,24,吃了饭再去好吗?,吃了饭再去行吗,,tʂˈʅ lə fan tsai tɕˈy ɕiŋ ma,tʂˈʅ55 lə2 fan51 tsai51 tɕˈy51 ɕiŋ35 ma3,tʂʰɻ̩ lə fan t͡sai t͡ɕʰy ɕiŋ ma,tʂʰɻ̩55 lə2 fan51 t͡sai51 t͡ɕʰy51 ɕiŋ35 ma3
BJ,Beijing,25,慢慢儿吃啊，不要着急。,慢慢儿吃吧，甭着急,,man mar tʂˈʅ pa pəŋ tʂɑu tɕi,man51 mar5155 tʂˈʅ55 pa2 pəŋ35 tʂɑu35 tɕi35,man mar tʂʰɻ̩ pa pəŋ tʂɑu t͡ɕi,man51 mar5155 tʂʰɻ̩55 pa2 pəŋ35 tʂɑu35 t͡ɕi35
BJ,Beijing,26,坐着吃比站着吃好些。,坐着吃比站着吃好点儿,,tsuo tʂə tʂˈʅ pi tʂan tʂə tʂˈʅ xau tiar,tsuo51 tʂə1 tʂˈʅ55 pi214 tʂan51 tʂə1 tʂˈʅ55 xau21435 tiar214,t͡suo tʂə tʂʰɻ̩ pi tʂan tʂə tʂʰɻ̩ xau tiar,t͡suo51 tʂə1 tʂʰɻ̩55 pi214 tʂan51 tʂə1 tʂʰɻ̩55 xau21435 tiar214
BJ,Beijing,27,他吃了饭了，你吃了饭没有呢?,他吃了饭了，你吃没吃,,tˈa tʂˈʅ lə fan lə ni tʂˈʅ mei tsˈʅ,tˈa55 tʂˈʅ55 lə2 fan51 lə1 ni214 tʂˈʅ55 mei35 tsˈʅ55,tʰa tʂʰɻ̩ lə fan lə ni tʂʰɻ̩ mei t͡sʰɻ̩,tʰa55 tʂʰɻ̩55 lə2 fan51 lə1 ni214 tʂʰɻ̩55 mei35 t͡sʰɻ̩55
BJ,Beijing,28,他去过上海，我没有去过。,他去过上海，我没去过,,tˈa tɕˈy kuo ʂɑŋ xai uo mei tɕˈy kuo,tˈa55 tɕˈy51 kuo11 ʂɑŋ51 xai214 uo21421 mei35 tɕˈy51 kuo1,tʰa t͡ɕʰy kuo ʂɑŋ xai uo mei t͡ɕʰy kuo,tʰa55 t͡ɕʰy51 kuo11 ʂɑŋ51 xai214 uo21421 mei35 t͡ɕʰy51 kuo1
BJ,Beijing,29,来闻闻这朵花香不香。,来闻闻这朵花儿香不香,,lai uən uən tʂei tuo xuar ɕiɑŋ pu ɕiɑŋ,lai35 uən35 uən3 tʂei51 tuo21421 xuar55 ɕiɑŋ55 pu2 ɕiɑŋ55,lai uən uən tʂei tuo xuar ɕiɑŋ pu ɕiɑŋ,lai35 uən35 uən3 tʂei51 tuo21421 xuar55 ɕiɑŋ55 pu2 ɕiɑŋ55
BJ,Beijing,30,给我一本书。,给我本儿书,,kei uo pər ʂu,kei21435 uo21435 pər214 ʂu55,kei uo pər ʂu,kei21435 uo21435 pər214 ʂu55
BJ,Beijing,31,我真的没有那本书呀。,我真的没那本儿书呀,,uo tʂən tə mei nei pər ʂu ia,uo214 tʂən55 tə2 mei35 nei51 pər214 ʂu55 ia2,uo tʂən tə mei nei pər ʂu ia,uo214 tʂən55 tə2 mei35 nei51 pər214 ʂu55 ia2
BJ,Beijing,32,你告诉他。,你告诉他,,ni kɑu suŋ tˈa,ni214 kɑu51 suŋ1 tˈa55,ni kɑu suŋ tʰa,ni214 kɑu51 suŋ1 tʰa55
BJ,Beijing,33,好好地走，不要跑。,好好儿地走，别跑,,xɑu xɑur tə tspi piɛ pˈɑu,xɑu21421 xɑur21455 tə2 tspi214 piɛ35 pˈɑu214,xɑu xɑur tə t͡spi piɛ pʰɑu,xɑu21421 xɑur21455 tə2 t͡spi214 piɛ35 pʰɑu214
BJ,Beijing,34,小心跌下去爬不上来。,小心摔下去爬不上来,,ɕiɑu ɕin ʂuai ɕia tɕˈi pˈa pu ʂɑŋ lai,ɕiɑu21421 ɕin55 ʂuai55 ɕia2 tɕˈi2 pˈa35 pu3 ʂɑŋ51 lai35,ɕiɑu ɕin ʂuai ɕia t͡ɕʰi pʰa pu ʂɑŋ lai,ɕiɑu21421 ɕin55 ʂuai55 ɕia2 t͡ɕʰi2 pʰa35 pu3 ʂɑŋ51 lai35
