dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
WZ,Wenzhou,1,太阳,太阳,,tˈa ji,tˈa42-22 ji31-12,tʰa42-22 ji31-12,tʰa ji
WZ,Wenzhou,2,月亮,月光 ,,ȵy kuɔ,ȵy213-21 kuɔ33,ɲy213-21 kuɔ33,ɲy kuɔ
WZ,Wenzhou,3,星星,星,,seŋ,seŋ33,seŋ33,seŋ
WZ,Wenzhou,4,打雷,打雷 ,,tiɛ lai,tiɛ35-21 lai31,tiɛ35-21 lai31,tiɛ lai
WZ,Wenzhou,5,闪电,烁电 ,,ɕa di,ɕa213-21 di22,ɕa213-21 di22,ɕa di
WZ,Wenzhou,6,下雨,落雨 ,,lo vu,lo213-21 vu35,lo213-21 vu35,lo vu
WZ,Wenzhou,7,下雪,落雪 ,,lo ɕy,lo213-21 ɕy213-13,lo213-21 ɕy213-13,lo ɕy
WZ,Wenzhou,8,冰雹,龙雹 ,,liɛ bu,liɛ31-35 bu213-13,liɛ31-35 bu213-13,liɛ bu
WZ,Wenzhou,9,结冰,结冰 ,,tɕi peŋ,tɕi213-21 peŋ33,t͡ɕi213-21 peŋ33,t͡ɕi peŋ
WZ,Wenzhou,10,刮风,打风 ,,tiɛ hoŋ,tiɛ35-21 hoŋ33,tiɛ35-21 hoŋ33,tiɛ hoŋ
WZ,Wenzhou,11,虹,鲎 ,,hau,hau42,hau42,hau
WZ,Wenzhou,12,端午节,重五 ,,dʑyɔ ŋ̩,dʑyɔ31-42 ŋ̩35,dʑyɔ31-42 ŋ̩35,dʑyɔ ŋ̩
WZ,Wenzhou,13,中秋节,八月十五 ,,po ȵy zai ŋ,po213-21 ȵy213-21 zai213-21 ŋ35,po213-21 ɲy213-21 zai213-21 ŋ35,po ɲy zai ŋ
WZ,Wenzhou,14,除夕,三十日黄昏 ,,sa zai ȵai ɦa ɕy,sa33-21 zai213-35 ȵai213-13 ɦa31-22 ɕy33,sa33-21 zai213-35 ɲai213-13 ɦa31-22 ɕy33,sa zai ɲai ɦa ɕy
WZ,Wenzhou,15,今年,居年 ,,ke ȵi,ke213-22 ȵi12,ke213-22 ɲi12,ke ɲi
WZ,Wenzhou,16,明年,明年 ,,maŋ ȵi,maŋ31-22 ȵi31-12,maŋ31-22 ɲi31-12,maŋ ɲi
WZ,Wenzhou,17,去年,旧年 ,,dʑau ȵi,dʑau22-22 ȵi31-12,dʑau22-22 ɲi31-12,dʑau ɲi
WZ,Wenzhou,18,明天,明朝 ,,maŋ tɕiɛ,maŋ31-22 tɕiɛ33,maŋ31-22 t͡ɕiɛ33,maŋ t͡ɕiɛ
WZ,Wenzhou,19,昨天,昨夜 ,,zo ji,zo31-22 ji22-42,zo31-22 ji22-42,zo ji
WZ,Wenzhou,20,今天,居日 ,,ke ne,ke213-21 ne213-13,ke213-21 ne213-13,ke ne
WZ,Wenzhou,21,星期天,礼拜日 ,,lei pa ne,lei35-21 pa42-35 ne213-13,lei35-21 pa42-35 ne213-13,lei pa ne
WZ,Wenzhou,22,麦子,麦 ,,ma,ma213,ma213,ma
WZ,Wenzhou,23,大米,米,,mei,mei35,mei35,mei
WZ,Wenzhou,24,蚕豆,淮豆 ,,va dɤu,va31-22 dɤu22-42,va31-22 dɤu22-42,va dɤu
WZ,Wenzhou,25,向日葵,太阳佛花 ,,tˈa ji vai ho,tˈa42-21 ji31-21 vai213-42 ho33,tʰa42-21 ji31-21 vai213-42 ho33,tʰa ji vai ho
WZ,Wenzhou,26,菠菜,菠棱菜 ,,pa laŋ tsˈe,pa33-35 laŋ31-22 tsˈe42,pa33-35 laŋ31-22 t͡sʰe42,pa laŋ t͡sʰe
WZ,Wenzhou,27,卷心菜,球菜 ,,dʑau tsˈe,dʑau31-22 tsˈe42,dʑau31-22 t͡sʰe42,dʑau t͡sʰe
WZ,Wenzhou,28,西红柿,番茄 ,,fa ga,fa33-22 ga31-12,fa33-22 ga31-12,fa ga
WZ,Wenzhou,29,茄子,茄儿 ,,dzɿ ŋ̩,dzɿ31-22 ŋ̩31-12,dzɹ̩31-22 ŋ̩31-12,dzɹ̩ ŋ̩
WZ,Wenzhou,30,白薯,番薯 ,,fa zei,fa33-22 zei31-12,fa33-22 zei31-12,fa zei
WZ,Wenzhou,31,马铃薯,番侬芋 ,,fa naŋ vu,fa33-35 naŋ31-22 vu22-42,fa33-35 naŋ31-22 vu22-42,fa naŋ vu
