dialect_id,dialect_name,sentence_id,meaning,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
MX,Meixian,38,抽烟或者喝茶都不许。,食烟或者食茶都唔做得,,sət ian fat tsa sət tsˈa tu m̩ tso tet,sət5 ian44 fat5 tsa31 sət5 tsˈa11 tu44-35 m̩11 tso53-55 tet1,sət5ian44fat5t͡sa31sət5t͡sʰa11tu44-35m̩11t͡so53-55tet1,sətianfatt͡sasətt͡sʰatum̩t͡sotet
MX,Meixian,39,烟也好，茶也好，我都不喜欢。,烟也好，茶也好，𠊎都唔好,,ian ia hau tsˈa ia hau ŋai tu m̩ hau,ian44-35 ia44-35 hau31 tsˈa11 ia44-35 hau31 ŋai11 tu44-35 m̩11 hau53,ian44-35ia44-35hau31t͡sʰa11ia44-35hau31ŋai11tu44-35m̩11hau53,ianiahaut͡sʰaiahauŋaitum̩hau
MX,Meixian,40,不管你去不去，反正我是要去的。,唔管你去也唔去，反正𠊎就会去,,m̩ kuon n̩ hi ia m̩ hi fan tsən ŋai tsˈiu voi hi,m̩11 kuon31 n̩11 hi53 ia44 m̩11 hi53 fan31 tsən53-55 ŋai11 tsˈiu53-55 voi53-55 hi53,m̩11kuon31n̩11hi53ia44m̩11hi53fan31t͡sən53-55ŋai11t͡sʰiu53-55voi53-55hi53,m̩kuonn̩hiiam̩hifant͡sənŋait͡sʰiuvoihi
MX,Meixian,41,我非去不可。,𠊎就爱去,,ŋai tsˈiu oi hi,ŋai11 tsˈiu53-55 oi53-55 hi53,ŋai11t͡sʰiu53-55oi53-55hi53,ŋait͡sʰiuoihi
MX,Meixian,42,你是哪一年来的?,你係哪年来个,,n̩ he nai ŋian loi ke,n̩11 he53-55 nai53-55 ŋian11 loi11 ke53,n̩11he53-55nai53-55ŋian11loi11ke53,n̩henaiŋianloike
MX,Meixian,43,我是前年到的北京。,𠊎係前年儿来北京个,,ŋai he tsˈien ŋian ne loi pet kin ke,ŋai11 he53-55 tsˈien11 ŋian11 ne loi11 pet1 kin44-35 ke53,ŋai11he53-55t͡sʰien11ŋian11neloi11pet1kin44-35ke53,ŋaihet͡sʰienŋianneloipetkinke
MX,Meixian,44,今天开会谁的主席?,今晡日开会□人当主席,,kim pu ŋit kˈoi fi man ŋin toŋ tsu sit,kim44 pu44-35 ŋit kˈoi44-35 fi53 man31 ŋin11 toŋ44-35 tsu31 sit5,kim44pu44-35ŋitkʰoi44-35fi53man31ŋin11toŋ44-35t͡su31sit5,kimpuŋitkʰoifimanŋintoŋt͡susit
MX,Meixian,45,你得请我的客。,你爱请𠊎,,n̩ oi tsˈiaŋ ŋai,n̩11 oi53-55 tsˈiaŋ31 ŋai11,n̩11oi53-55t͡sʰiaŋ31ŋai11,n̩oit͡sʰiaŋŋai
MX,Meixian,46,一边走，一边讲。,一边行，一边讲,,it pien haŋ it pien koŋ,it1 pien44-35 haŋ11 it1 pien44-35 koŋ31,it1pien44-35haŋ11it1pien44-35koŋ31,itpienhaŋitpienkoŋ
MX,Meixian,47,越走越远，越说越多。,越走越远，越讲越多,,iat tseu iat ian iat koŋ iat to,iat5 tseu31 iat5 ian31 iat5 koŋ31 iat5 to44,iat5t͡seu31iat5ian31iat5koŋ31iat5to44,iatt͡seuiatianiatkoŋiatto
MX,Meixian,48,把那个东西拿给我。,把个只东西拿分𠊎,,pa ke tsak tuŋ si na pun ŋai,pa31 ke53-55 tsak1 tuŋ44 si44 na44 pun44-35 ŋai11,pa31ke53-55t͡sak1tuŋ44si44na44pun44-35ŋai11,paket͡saktuŋsinapunŋai
MX,Meixian,49,有些地方把太阳叫日头。,有兜地方把太阳喊做日头,,iu teu tˈi foŋ pa tˈai ioŋ ham tso ŋit tˈeu,iu44 teu44 tˈi53 foŋ44 pa31 tˈai53-55 ioŋ11 ham53-55 tso53-55 ŋit1 tˈeu11,iu44teu44tʰi53foŋ44pa31tʰai53-55ioŋ11ham53-55t͡so53-55ŋit1tʰeu11,iuteutʰifoŋpatʰaiioŋhamt͡soŋittʰeu
MX,Meixian,50,您贵姓?我姓王。,你贵姓啊?𠊎姓王,,n̩ kui siaŋ ŋa ŋai siaŋ voŋ,n̩11 kui53-55 siaŋ53-55 ŋa44-35 ŋai11 siaŋ53-55 voŋ11,n̩11kui53-55siaŋ53-55ŋa44-35ŋai11siaŋ53-55voŋ11,n̩kuisiaŋŋaŋaisiaŋvoŋ
MX,Meixian,51,你姓王我也姓王，咱们两个人都姓王。,你姓王𠊎也姓王，𠊎两个人都姓王,,n̩ siaŋ voŋ ŋai ia siaŋ voŋ ŋai lioŋ ke ŋin tu siaŋ voŋ,n̩11 siaŋ53-55 voŋ11 ŋai11 ia44-35 siaŋ53-55 voŋ11 ŋai11 lioŋ31 ke53-55 ŋin11 tu44-35 siaŋ53-55 voŋ11,n̩11siaŋ53-55voŋ11ŋai11ia44-35siaŋ53-55voŋ11ŋai11lioŋ31ke53-55ŋin11tu44-35siaŋ53-55voŋ11,n̩siaŋvoŋŋaiiasiaŋvoŋŋailioŋkeŋintusiaŋvoŋ
MX,Meixian,52,你先去吧，我们等一会儿再去。,你做你先去，𠊎丁人等一下正去,,n̩ tso n̩ sien hi ŋai ten ŋin ten it ha tsaŋ hi,n̩11 tso53-55 n̩11 sien44-35 hi53 ŋai11 ten44-35 ŋin11 ten31 it1 ha53-55 tsaŋ53-55 hi53,n̩11t͡so53-55n̩11sien44-35hi53ŋai11ten44-35ŋin11ten31it1ha53-55t͡saŋ53-55hi53,n̩t͡son̩sienhiŋaitenŋintenithat͡saŋhi
MX,Meixian,53,你抽烟不抽?,你食烟无,,n̩ sət ian mo,n̩11 sət5 ian44-35 mo11,n̩11sət5ian44-35mo11,n̩sətianmo
MX,Meixian,54,你认得那个人不认得?,你识得那隻人无,,n̩ sət tet ke tsak ŋin mo,n̩11 sət1 tet1 ke53-55 tsak1 ŋin11 mo11,n̩11sət1tet1ke53-55t͡sak1ŋin11mo11,n̩səttetket͡sakŋinmo
MX,Meixian,55,,,,,,,
MX,Meixian,56,,,,,,,
MX,Meixian,57,,,,,,,
MX,Meixian,58,,,,,,,
MX,Meixian,59,,,,,,,
