dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_no_tone,ipa_converted_with_tone
A,,116,这里,这塔塔,,tʂʅ tˈa tˈa,tʂʅ13-11 tˈa53 tˈa21,tʂɻ̩ tʰa tʰa,tʂɻ̩13-11 tʰa53 tʰa21
A,,117,那里,那塔塔,,la tˈa tˈa,la13-11 tˈa53 tˈa21,la tʰa tʰa,la13-11 tʰa53 tʰa21
A,,118,哪里,哪搭搭,,la ta ta,la442 ta21 ta21,la ta ta,la442 ta21 ta21
A,,119,这个,这一个,,tʂʅ i kə,tʂʅ13-11 i53 kə21,tʂɻ̩ i kə,tʂɻ̩13-11 i53 kə21
A,,120,那个,那一个,,lɛ i kə,lɛ13-11 i53 kə21,lɛ i kə,lɛ13-11 i53 kə21
A,,121,哪一个,哪一个,,la i kə,la442 i21 kə21,la i kə,la442 i21 kə21
A,,122,怎么样,怎么了,,tsə̃n m̩ lɔ,tsə̃n31 m̩21 lɔ21,t͡sə̃n m̩ lɔ,t͡sə̃n31 m̩21 lɔ21
A,,123,一位客人,一个客,,,,,
A,,124,粗,粗,,tsˈu,tsˈu31,t͡sʰu,t͡sʰu31
A,,125,细,细,,ɕi,ɕi13,ɕi,ɕi13
A,,126,长,长,,tʂˈɑ̃,tʂˈɑ̃53,tʂʰɑ̃,tʂʰɑ̃53
A,,127,短,短,,tuɛ̃n,tuɛ̃n442,tuɛ̃n,tuɛ̃n442
A,,128,脏,脏,,tsɑ̃,tsɑ̃31,t͡sɑ̃,t͡sɑ̃31
A,,129,干净,干净,,kɛ̃n tɕĩn,kɛ̃n31 tɕĩn21,kɛ̃n t͡ɕĩn,kɛ̃n31 t͡ɕĩn21
A,,130,便宜,便宜,,pˈiɛ̃n i,pˈiɛ̃n53 i13,pʰiɛ̃n i,pʰiɛ̃n53 i13
A,,131,刚(来),将儿,,tɕiɑ̃ ɯ,tɕiɑ̃31 ɯ21,t͡ɕiɑ̃ ɯ,t͡ɕiɑ̃31 ɯ21
A,,132,刚(合适),将,,tɕiɑ̃,tɕiɑ̃31,t͡ɕiɑ̃,t͡ɕiɑ̃31
A,,133,正好,正好儿,,tʂə̃n xɔ ɯ,tʂə̃n13-11 xɔ442 ɯ21,tʂə̃n xɔ ɯ,tʂə̃n13-11 xɔ442 ɯ21
A,,134,和,连,,liɛ̃n,liɛ̃n53,liɛ̃n,liɛ̃n53
A,,135,只,光,,kuɑ̃,kuɑ̃31,kuɑ̃,kuɑ̃31
A,,136,从,跟,,kə̃n,kə̃n31,kə̃n,kə̃n31
A,,137,替,给,,kɯ,kɯ442,kɯ,kɯ442
A,,138,拿,拿,,la,la53,la,la53
A,,139,故意,故意,,ku i,ku13-22 i13,ku i,ku13-22 i13
A,,140,一,一,,i,i13,i,i13
A,,141,二,二,,ɯ,ɯ13,ɯ,ɯ13
A,,142,三,三,,sɛ̃n,sɛ̃n31,sɛ̃n,sɛ̃n31
A,,143,四,四,,sɿ,sɿ13,sɹ̩,sɹ̩13
A,,144,五,五,,vu,vu442,vu,vu442
A,,145,六,六,,liou,liou13,liou,liou13
A,,146,七,七,,tɕˈi,tɕˈi13,t͡ɕʰi,t͡ɕʰi13
A,,147,九,九,,tɕiou,tɕiou442,t͡ɕiou,t͡ɕiou442
A,,148,十,十,,ʂʅ,ʂʅ13,ʂɻ̩,ʂɻ̩13
A,,149,十一,十一,,ʂʅ i,ʂʅ13-22 i13,ʂɻ̩ i,ʂɻ̩13-22 i13
A,,150,十二,十二,,ʂʅ ɯ,ʂʅ13-22 ɯ13,ʂɻ̩ ɯ,ʂɻ̩13-22 ɯ13
A,,151,二十,二十,,ɯ ʂʅ,ɯ13-11 ʂʅ53,ɯ ʂɻ̩,ɯ13-11 ʂɻ̩53
A,,152,二十一,二十一,,ɯ ʂʅ i,ɯ13-22 ʂʅ13-22 i13,ɯ ʂɻ̩ i,ɯ13-22 ʂɻ̩13-22 i13
A,,153,一百二十一,一百二十一,,i pə ɯ ʂʅ i,i13-22 pə13 ɯ13-22 ʂʅ13-22 i13,i pə ɯ ʂɻ̩ i,i13-22 pə13 ɯ13-22 ʂɻ̩13-22 i13
A,,154,第二,第二,,ti ɯ,ti13-22 ɯ13,ti ɯ,ti13-22 ɯ13
A,,155,二两,二两,,ɯ liɑ̃,ɯ13-11 liɑ̃442,ɯ liɑ̃,ɯ13-11 liɑ̃442
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
