dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone
TJ,Tianjin,128,一口猪,,,,
TJ,Tianjin,129,听一会儿,,,,
TJ,Tianjin,130,打一下,,,,
TJ,Tianjin,131,上头,上头 ,,,ʂɑŋ53 tˈou1
TJ,Tianjin,132,下头,下头 ,,,ɕiɑ53 tˈou1
TJ,Tianjin,133,左边,左边儿 ,,,tsuo13 piar3
TJ,Tianjin,134,右边,右边儿 ,,,iou53 piar1
TJ,Tianjin,135,当中,当中 ,,,tɑŋ21-13 tsuŋ21
TJ,Tianjin,136,里面,里边儿 ,,,li13 piar3
TJ,Tianjin,137,外面,外边儿 ,,,vai53 piar1
TJ,Tianjin,138,甜,甜 ,,,tˈian45
TJ,Tianjin,139,酸,酸 ,,,suan21
TJ,Tianjin,140,咸,咸,,,ɕian45
TJ,Tianjin,141,淡,淡 ,,,tan53
TJ,Tianjin,142,胖,胖,,,pˈɑŋ53
TJ,Tianjin,143,瘦,瘦 ,,,sou53
TJ,Tianjin,144,冷,冷 ,,,ləŋ13
TJ,Tianjin,145,热,热 ,,,iɤ53
TJ,Tianjin,146,香,香 ,,,ɕiɑŋ21
TJ,Tianjin,147,臭,臭 ,,,tsˈou53
TJ,Tianjin,148,粗,粗 ,,,tsˈu21
TJ,Tianjin,149,细,细,,,ɕi53
TJ,Tianjin,150,长,长 ,,,tsˈɑŋ45
TJ,Tianjin,151,短,短 ,,,tuan13
TJ,Tianjin,152,脏,脏 ,,,tsɑŋ21
TJ,Tianjin,153,干净,干净 ,,,kan21 tɕiŋ1
TJ,Tianjin,154,便宜,便宜 ,,,pˈian45 i3
TJ,Tianjin,155,刚(来),刚,,,kɑŋ21
TJ,Tianjin,156,刚(合适),整,,,tsəŋ13
TJ,Tianjin,157,正好,正好儿 ,,,tsəŋ53 xɑur13
TJ,Tianjin,158,和,跟 ,,,kən21
TJ,Tianjin,159,只,只,,,tsɿ13
TJ,Tianjin,160,从,从 ,,,tsˈuŋ45
TJ,Tianjin,161,替,替,,,tˈi53
TJ,Tianjin,162,拿,拿 ,,,nɑ45
TJ,Tianjin,163,故意,成心 ,,,tsˈəŋ45 ɕin21
TJ,Tianjin,164,一,一,,,i21
TJ,Tianjin,165,二,二,,,ər53
TJ,Tianjin,166,三,三,,,san21
TJ,Tianjin,167,四,四,,,sɿ53
TJ,Tianjin,168,五,五,,,u13
TJ,Tianjin,169,六,六,,,liou53
TJ,Tianjin,170,七,七,,,tɕˈi21
TJ,Tianjin,171,八,八,,,pɑ21
TJ,Tianjin,172,九,九,,,tɕiou13
TJ,Tianjin,173,十,十,,,ʂʅ45
TJ,Tianjin,174,十一,十一,,,ʂʅ45 i21
TJ,Tianjin,175,十二,十二,,,ʂʅ45 ər53
TJ,Tianjin,176,二十,二十,,,ər53 ʂʅ45
TJ,Tianjin,177,二十一,二十一,,,ər53 ʂʅ45 i21
TJ,Tianjin,178,一百二十一,一百二十一,,,i53 pai13 ər53 ʂʅ45 i21
TJ,Tianjin,179,第一,第一,,,ti53-45 i21
TJ,Tianjin,180,第二,第二,,,ti53-21 ər53
TJ,Tianjin,181,两里,二里,,,ər53 li13
TJ,Tianjin,182,二两,二两,,,ər53 liɑŋ13
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
