dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
MX,Meixian,1,太阳,日头 ,,ŋit tˈeu,ŋit1 tˈeu11,ŋit1 tˈeu11,ŋit tˈeu
MX,Meixian,2,月亮,月光 ,,ŋiat kuoŋ,ŋiat5 kuoŋ44,ŋiat5 kuoŋ44,ŋiat kuoŋ
MX,Meixian,3,星星,星儿 ,,sen ne,sen44-35 ne,sen44-35 ne,sen ne
MX,Meixian,4,打雷,响雷公 ,,hioŋ lui kuŋ,hioŋ31 lui11 kuŋ44,hioŋ31 lui11 kuŋ44,hioŋ lui kuŋ
MX,Meixian,5,闪电,慑火蛇 ,,ŋiap fo sa,ŋiap1 fo31 sa11,ŋiap1 fo31 sa11,ŋiap fo sa
MX,Meixian,6,下雨,落雨 ,,lok i,lok5 i31,lok5 i31,lok i
MX,Meixian,7,下雪,落雪 ,,lok siet,lok5 siet1,lok5 siet1,lok siet
MX,Meixian,8,冰雹,雹 ,,pˈok,pˈok5,pˈok5,pˈok
MX,Meixian,9,结冰,结冰 ,,kiat pen,kiat1 pen44,kiat1 pen44,kiat pen
MX,Meixian,10,刮风,起风 ,,hi fuŋ,hi31 fuŋ44,hi31 fuŋ44,hi fuŋ
MX,Meixian,11,虹,天弓 ,,tˈien kiuŋ,tˈien44 kiuŋ44,tˈien44 kiuŋ44,tˈien kiuŋ
MX,Meixian,12,端午节,五月节 ,,n̩ ŋiat tsiet,n̩31 ŋiat5 tsiet1,n̩31 ŋiat5 tsiet1,n̩ ŋiat tsiet
MX,Meixian,13,中秋节,中秋节 ,,tsuŋ tsˈiu tsiet,tsuŋ44 tsˈiu44-35 tsiet1,tsuŋ44 tsˈiu44-35 tsiet1,tsuŋ tsˈiu tsiet
MX,Meixian,14,除夕,年三十日 ,,ŋian sam səp ŋit,ŋian11 sam44 səp5 ŋit1,ŋian11 sam44 səp5 ŋit1,ŋian sam səp ŋit
MX,Meixian,15,今年,今年 ,,kin ŋian,kin44-35 ŋian11,kin44-35 ŋian11,kin ŋian
MX,Meixian,16,明年,过了年 ,,kuo e ŋian,kuo53-55 e ŋian11,kuo53-55 e ŋian11,kuo e ŋian
