dialect_id,dialect_name,sentence_id,meaning,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_no_tone,ipa_converted_with_tone
XN,Xining,27,吃了饭再去好吗?,饭吃罢了再去嗬中唡,,fã tʂˈʅ pa liɔ tsɛ tɕˈj xɔ tʂuə̃ lia,fã213 tʂˈʅ44 pa21321 liɔ53 tsɛ213 tɕˈj213 xɔ53 tʂuə̃2421 lia53,fãtʂʰɻ̩paliɔtsɛtɕʰjxɔtʂuə̃lia,fã213tʂʰɻ̩44pa21321liɔ53tsɛ213tɕʰj213xɔ53tʂuə̃2421lia53
XN,Xining,28,慢慢儿吃啊，不要着急。,慢慢儿吃，虿急煞,,m̃ mã ɛ tʂˈʅ pɔ tɕj sa,m̃213 mã213 ɛ tʂˈʅ44 pɔ213 tɕj2421 sa53,m̃mãɛtʂʰɻ̩pɔtɕjsa,m̃213mã213ɛtʂʰɻ̩44pɔ213tɕj2421sa53
XN,Xining,29,坐着吃比站着吃好些。,坐着吃比站着吃好些,,tsu xa liɔ tʂˈʅ xɔ pj tsã tʂɔ tʂˈʅ xɔ ɛ ɕi,tsu21321 xa21353 liɔ tʂˈʅ44 xɔ44 pj53 tsã213 tʂɔ53 tʂˈʅ44 xɔ53 ɛ ɕi,tsuxaliɔtʂʰɻ̩xɔpjtsãtʂɔtʂʰɻ̩xɔɛɕi,tsu21321xa21353liɔtʂʰɻ̩44xɔ44pj53tsã213tʂɔ53tʂʰɻ̩44xɔ53ɛɕi
XN,Xining,30,他吃了饭了，你吃了饭没有呢?,家饭吃罢了，你吃了没,,tɕia fã tʂˈʅ pa liɔ ȵi tʂˈʅ liɔ mɔ,tɕia24 fã213 tʂˈʅ44 pa21321 liɔ53 ȵi53 tʂˈʅ44 liɔ mɔ24,tɕiafãtʂʰɻ̩paliɔɲitʂʰɻ̩liɔmɔ,tɕia24fã213tʂʰɻ̩44pa21321liɔ53ɲi53tʂʰɻ̩44liɔmɔ24
XN,Xining,31,他去过上海，我没有去过。,家上海去过，我还没去过,,tɕia ʂɔ̃ xɛ tɕˈj ku nɔ xɛ mɔ tɕˈj ku,tɕia24 ʂɔ̃213 xɛ53 tɕˈj21321 ku213523 nɔ53 xɛ24 mɔ24 tɕˈj21321 ku21353,tɕiaʂɔ̃xɛtɕʰjkunɔxɛmɔtɕʰjku,tɕia24ʂɔ̃213xɛ53tɕʰj21321ku213523nɔ53xɛ24mɔ24tɕʰj21321ku21353
XN,Xining,32,来闻闻这朵花香不香。,你过来闻儿个，致一朵花儿香着吗没香者,,ȵi ku lɛ uə̃ ɛ kɔ tʂʅ j tu xua ɛ ɕiɔ tʂɔ mã mɔ ɕiɔ tʂɔ,ȵi53 ku21321 lɛ2453 uə̃24 ɛ kɔ tʂʅ213 j44 tu53 xua44 ɛ ɕiɔ44 tʂɔ mã mɔ24 ɕiɔ44 tʂɔ,ɲikulɛuə̃ɛkɔtʂɻ̩jtuxuaɛɕiɔtʂɔmãmɔɕiɔtʂɔ,ɲi53ku21321lɛ2453uə̃24ɛkɔtʂɻ̩213j44tu53xua44ɛɕiɔ44tʂɔmãmɔ24ɕiɔ44tʂɔ
XN,Xining,33,给我一本书。,给我给一本儿书,,kɨ nɔ kɨ j pə̃ ɛ fv̩,kɨ21321 nɔ53 kɨ213 j44 pə̃53 ɛ fv̩44,kɨnɔkɨjpə̃ɛfv̩,kɨ21321nɔ53kɨ213j44pə̃53ɛfv̩44
XN,Xining,34,我真的没有那本书呀。,我实话没有奈一本书啊可,,nɔ ʂʅ xua mɔ iɯ nɛ j pə̃ ɛ fv̩ ɔ̃ kˈɔ,nɔ53 ʂʅ2421 xua213 mɔ2421 iɯ53 nɛ213 j44 pə̃53 ɛ fv̩44 ɔ̃ kˈɔ,nɔʂɻ̩xuamɔiɯnɛjpə̃ɛfv̩ɔ̃kʰɔ,nɔ53ʂɻ̩2421xua213mɔ2421iɯ53nɛ213j44pə̃53ɛfv̩44ɔ̃kʰɔ
XN,Xining,35,你告诉他。,你给家说给一挂,,ȵi kɨ tɕia fɔ kɨ j kua,ȵi53 kɨ21321 tɕia24 fɔ44 kɨ j4421 kua213,ɲikɨtɕiafɔkɨjkua,ɲi53kɨ21321tɕia24fɔ44kɨj4421kua213
XN,Xining,36,好好地走，不要跑。,好好儿走，䨥跑,,xɔ xɔ ɛ tsɯ pɔ pˈɔ,xɔ53 xɔ53 ɛ tsɯ53 pɔ1321 pˈɔ53,xɔxɔɛtsɯpɔpʰɔ,xɔ53xɔ53ɛtsɯ53pɔ1321pʰɔ53
XN,Xining,37,小心跌下去爬不上来。,小心着跌啊下去嗬爬啊爬不上来,,ɕiɔ ɕiə̃ tʂɔ ti ɔ̃ xa tɕˈj pˈa pv̩ ʂɔ̃ lɛ,ɕiɔ53 ɕiə̃4421 tʂɔ ti44 ɔ̃ xa213 tɕˈj pˈa24 pv̩ ʂɔ̃213 lɛ,ɕiɔɕiə̃tʂɔtiɔ̃xatɕʰjpʰapv̩ʂɔ̃lɛ,ɕiɔ53ɕiə̃4421tʂɔti44ɔ̃xa213tɕʰjpʰa24pv̩ʂɔ̃213lɛ
XN,Xining,38,医生叫你多睡睡。,大夫说者，叫你多睡一会儿说,,tɛ fv̩ fɔ tʂɛ tɕiɔ ȵi tu fɨ j xuɨ ɛ fɔ,tɛ213 fv̩44 fɔ44 tʂɛ tɕiɔ213 ȵi53 tu44 fɨ213 j4421 xuɨ213 ɛ fɔ,tɛfv̩fɔtʂɛtɕiɔɲitufɨjxuɨɛfɔ,tɛ213fv̩44fɔ44tʂɛtɕiɔ213ɲi53tu44fɨ213j4421xuɨ213ɛfɔ
XN,Xining,39,抽烟或者喝茶都不许。,烟也不叫吃给，茶也不叫喝给,,iã i pv̩ tɕiɔ tʂˈʅ kɨ tsˈa i pv̩ tɕiɔ xu kɨ,iã44 i53 pv̩21321 tɕiɔ213 tʂˈʅ44 kɨ tsˈa24 i53 pv̩21321 tɕiɔ213 xu44 kɨ,iãipv̩tɕiɔtʂʰɻ̩kɨtsʰaipv̩tɕiɔxukɨ,iã44i53pv̩21321tɕiɔ213tʂʰɻ̩44kɨtsʰa24i53pv̩21321tɕiɔ213xu44kɨ
XN,Xining,40,烟也好，茶也好，我都不喜欢。,烟也吧，茶也吧，我一挂没好道着,,iã i pa tsˈa i pa nɔ j kua mɔ xɔ tɔ tʂɔ,iã44 i53 pa tsˈa24 i53 pa nɔ53 j4421 kua213 mɔ24 xɔ53 tɔ tʂɔ53,iãipatsʰaipanɔjkuamɔxɔtɔtʂɔ,iã44i53patsʰa24i53panɔ53j4421kua213mɔ24xɔ53tɔtʂɔ53
