dialect_id,dialect_name,word_id,concept,othography,english,ipa_no_tone,ipa_with_tone,ipa_converted_with_tone,ipa_converted_no_tone
WH,Wuhan,99,病了,病了 ,,pin niau,pin35 niau,pin35niau,pinniau
WH,Wuhan,100,伤风,伤风 ,,saŋ foŋ,saŋ55 foŋ55,saŋ55foŋ55,saŋfoŋ
WH,Wuhan,101,泻肚,泻肚子 ,,ɕie təu tsɿ,ɕie35 təu42 tsɿ,ɕie35təu42tsɹ̩,ɕietəutsɹ̩
WH,Wuhan,102,瘸子,跛子 ,,po tsɿ,po42 tsɿ,po42tsɹ̩,potsɹ̩
WH,Wuhan,103,驼背,驼子 ,,tˈuo tsɿ,tˈuo21321 tsɿ,tʰuo21321tsɹ̩,tʰuotsɹ̩
WH,Wuhan,104,死了,死了 ,,sɿ niau,sɿ42 niau,sɹ̩42niau,sɹ̩niau
WH,Wuhan,105,看病,看病 ,,kˈan pin,kˈan35 pin35,kʰan35pin35,kʰanpin
WH,Wuhan,106,我,我,,ŋuo,ŋuo42,ŋuo42,ŋuo
WH,Wuhan,107,你,你,,ni,ni42,ni42,ni
WH,Wuhan,108,他,他,,tˈa,tˈa55,tʰa55,tʰa
WH,Wuhan,109,我们,我们,,ŋuo mən,ŋuo42 mən,ŋuo42mən,ŋuomən
WH,Wuhan,110,你们,你们,,ni mən,ni42 mən,ni42mən,nimən
WH,Wuhan,111,他们,他们,,tˈa mən,tˈa55 mən,tʰa55mən,tʰamən
WH,Wuhan,112,咱们,我们 ,,ŋuo mən,ŋuo42 mən,ŋuo42mən,ŋuomən
WH,Wuhan,113,自己,自己 ,,tsɿ tɕi,tsɿ35 tɕi42,tsɹ̩35tɕi42,tsɹ̩tɕi
WH,Wuhan,114,谁,哪个 ,,na kuo,na42 kuo,na42kuo,nakuo
WH,Wuhan,115,什么,么事 ,,mo sɿ,mo42 sɿ,mo42sɹ̩,mosɹ̩
WH,Wuhan,116,这里,这里 ,,tsɤ ni,tsɤ35 ni,tsɤ35ni,tsɤni
WH,Wuhan,117,那里,那里 ,,na ni,na35 ni,na35ni,nani
WH,Wuhan,118,哪里,哪里 ,,na ni,na42 ni,na42ni,nani
WH,Wuhan,119,这个,这个 ,,tsɤ kuo,tsɤ35 kuo,tsɤ35kuo,tsɤkuo
WH,Wuhan,120,那个,那个 ,,na kuo,na35 kuo,na35kuo,nakuo
WH,Wuhan,121,哪一个,哪个 ,,na kuo,na42 kuo,na42kuo,nakuo
WH,Wuhan,122,怎么样,么样 ,,mo iaŋ,mo42 iaŋ,mo42iaŋ,moiaŋ
WH,Wuhan,123,一位客人,位,,uei,uei35,uei35,uei
WH,Wuhan,124,一双鞋,双,,suaŋ,suaŋ55,suaŋ55,suaŋ
WH,Wuhan,125,一床被,床,,tsˈuaŋ,tsˈuaŋ23121,tsʰuaŋ23121,tsʰuaŋ
WH,Wuhan,126,一辆车,辆,,niaŋ,niaŋ42,niaŋ42,niaŋ
WH,Wuhan,127,一条牛,条,,tˈiau,tˈiau213,tʰiau213,tʰiau
WH,Wuhan,128,一口猪,头,,tˈəu,tˈəu42,tʰəu42,tʰəu
WH,Wuhan,129,听一会儿,,,,,,
WH,Wuhan,130,打一下,,,,,,
WH,Wuhan,131,上头,上头 ,,saŋ tˈəu,saŋ35 tˈəu,saŋ35tʰəu,saŋtʰəu
WH,Wuhan,132,下头,下头 ,,ɕia tˈəu,ɕia35 tˈəu,ɕia35tʰəu,ɕiatʰəu
WH,Wuhan,133,左边,左边,,tsuo piɛn,tsuo42 piɛn,tsuo42piɛn,tsuopiɛn
WH,Wuhan,134,右边,右边 ,,iəu piɛn,iəu35 piɛn,iəu35piɛn,iəupiɛn
WH,Wuhan,135,当中,当中 ,,taŋ tsoŋ,taŋ55 tsoŋ55,taŋ55tsoŋ55,taŋtsoŋ
WH,Wuhan,136,里面,里边 ,,ni piɛn,ni42 piɛn,ni42piɛn,nipiɛn
WH,Wuhan,137,外面,外边 ,,uai piɛn,uai35 piɛn,uai35piɛn,uaipiɛn
WH,Wuhan,138,甜,甜,,tˈiɛn,tˈiɛn213,tʰiɛn213,tʰiɛn
WH,Wuhan,139,酸,酸,,san,san55,san55,san
WH,Wuhan,140,咸,咸,,xan,xan213,xan213,xan
WH,Wuhan,141,淡,淡,,tan,tan35,tan35,tan
WH,Wuhan,142,胖,胖,,pˈaŋ,pˈaŋ35,pʰaŋ35,pʰaŋ
WH,Wuhan,143,瘦,瘦,,səu,səu35,səu35,səu
WH,Wuhan,144,冷,冷,,nən,nən42,nən42,nən
WH,Wuhan,145,热,热,,nɤ,nɤ213,nɤ213,nɤ
WH,Wuhan,146,香,香,,ɕiaŋ,ɕiaŋ55,ɕiaŋ55,ɕiaŋ
WH,Wuhan,147,臭,臭,,tsˈəu,tsˈəu35,tsʰəu35,tsʰəu
WH,Wuhan,148,粗,粗,,tsˈəu,tsˈəu55,tsʰəu55,tsʰəu
WH,Wuhan,149,细,细,,ɕi,ɕi35,ɕi35,ɕi
WH,Wuhan,150,长,长,,tsˈaŋ,tsˈaŋ213,tsʰaŋ213,tsʰaŋ
WH,Wuhan,151,短,短,,tan,tan42,tan42,tan
WH,Wuhan,152,脏,脏,,tsaŋ,tsaŋ55,tsaŋ55,tsaŋ
WH,Wuhan,153,干净,干净,,kan tɕin,kan55 tɕin,kan55tɕin,kantɕin
WH,Wuhan,154,便宜,便宜,,pˈiɛn i,pˈiɛn21321 i213,pʰiɛn21321i213,pʰiɛni
WH,Wuhan,155,刚(来),刚 ,,kaŋ,kaŋ55,kaŋ55,kaŋ
WH,Wuhan,156,刚(合适),恰恰 ,,kˈa kˈa,kˈa213 kˈa,kʰa213kʰa,kʰakʰa
WH,Wuhan,157,正好,刚好 ,,kaŋ xau,kaŋ55 xau42,kaŋ55xau42,kaŋxau
WH,Wuhan,158,和,和 ,,xuo,xuo213,xuo213,xuo
WH,Wuhan,159,只,只 ,,tsɿ,tsɿ42,tsɹ̩42,tsɹ̩
WH,Wuhan,160,从,从 ,,tsˈoŋ,tsˈoŋ213,tsʰoŋ213,tsʰoŋ
WH,Wuhan,161,替,替 ,,tˈi,tˈi35,tʰi35,tʰi
WH,Wuhan,162,拿,拿 ,,na,na213,na213,na
WH,Wuhan,163,故意,故意 ,,ku i,ku35 i35,ku35i35,kui
WH,Wuhan,164,一,一,,i,i213,i213,i
WH,Wuhan,165,二,二,,ɯ,ɯ35,ɯ35,ɯ
WH,Wuhan,166,三,三,,san,san55,san55,san
WH,Wuhan,167,四,四,,sɿ,sɿ35,sɹ̩35,sɹ̩
WH,Wuhan,168,五,五,,u,u42,u42,u
WH,Wuhan,169,六,六,,nəu,nəu213,nəu213,nəu
WH,Wuhan,170,七,七,,tɕˈi,tɕˈi213,tɕʰi213,tɕʰi
WH,Wuhan,171,八,八,,pa,pa213,pa213,pa
WH,Wuhan,172,九,九,,tɕiəu,tɕiəu42,tɕiəu42,tɕiəu
WH,Wuhan,173,十,十,,sɿ,sɿ213,sɹ̩213,sɹ̩
WH,Wuhan,174,十一,十一,,sɿ i,sɿ21321 i213,sɹ̩21321i213,sɹ̩i
WH,Wuhan,175,十二,十二,,sɿ ɯ,sɿ21321 ɯ35,sɹ̩21321ɯ35,sɹ̩ɯ
WH,Wuhan,176,二十,二十,,ɯ sɿ,ɯ35 sɿ213,ɯ35sɹ̩213,ɯsɹ̩
WH,Wuhan,177,二十一,二十一,,ɯ sɿ i,ɯ35 sɿ21321 i213,ɯ35sɹ̩21321i213,ɯsɹ̩i
WH,Wuhan,178,一百二十一,一百二十一,,i pɤ ɯ sɿ i,i21321 pɤ21321 ɯ35 sɿ21321 i213,i21321pɤ21321ɯ35sɹ̩21321i213,ipɤɯsɹ̩i
WH,Wuhan,179,第一,第一,,ti i,ti35 i213,ti35i213,tii
WH,Wuhan,180,第二,第二,,ti ɯ,ti35 ɯ35,ti35ɯ35,tiɯ
WH,Wuhan,181,两里,两里,,niaŋ ni,niaŋ42 ni213,niaŋ42ni213,niaŋni
WH,Wuhan,182,二两,二两,,ɯ niaŋ,ɯ35 niaŋ42,ɯ35niaŋ42,ɯniaŋ
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
WH,Wuhan,,,,,,,,
