dialect_id,dialect_name,sentence_id,meaning,othography,english,ipa_no_tone,ipa_with_tone
PY,Pingyao,55,你认得那个人不认得?,你认得兀块人不认得,,,n̩53 ʐəŋ35 tiʌʔ13-53 uʌʔ13 xuæ53 ʐəŋ13 pʌʔ13 ʐəŋ35 tiʌʔ13-53
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
